SYMBOL	Domino	NCBI
GINS3	0.10455173	NCBIGene:64785
GINS4	0.07276669	NCBIGene:84296
GIP	0.13490657	NCBIGene:2771
GIPC1	0.30403421	NCBIGene:10755
GIPC2	0.13426525	NCBIGene:54810
GIPC3	0.06713956	NCBIGene:126326
GIPR	0.17507226	NCBIGene:2696
GIT1	0.85267295	NCBIGene:28964
GIT2	0.49309376	NCBIGene:9815
GJA1	0.8599723	NCBIGene:2697
GJA10	0.16891653	NCBIGene:84694
GJA3	0.65526736	NCBIGene:2700
GJA4	0.27102252	NCBIGene:2701
GJA5	0.36566571	NCBIGene:2702
GJA8	0.53909914	NCBIGene:2703
GJA9	0.137856	NCBIGene:57369
GJB2	0.44467819	NCBIGene:2706
GJB3	0.14362947	NCBIGene:2707
GJB4	0.21654105	NCBIGene:127534
GJB5	0.13814613	NCBIGene:2709
GJB6	0.12624544	NCBIGene:10804
GJB7	0.18578155	NCBIGene:375519
GJC1	0.67344382	NCBIGene:10052
GJC2	0.55903751	NCBIGene:57165
GJC3	0.10242641	NCBIGene:349149
GJD2	0.25491049	NCBIGene:57369
GJD3	0.2671765	NCBIGene:125111
GJD4	0.13184202	NCBIGene:219770
GJE1	0.06695694	NCBIGene:349149
GK2	0.23402674	NCBIGene:2585
GK5	0.25239276	NCBIGene:256356
GKAP1	0.18374045	NCBIGene:80318
GKN1	0.09290149	NCBIGene:56287
GKN2	0.06307597	NCBIGene:200504
GLB1	0.08357168	NCBIGene:2720
GLB1L	0.10469215	NCBIGene:79411
GLB1L2	0.104769	NCBIGene:89944
GLB1L3	0.08676966	NCBIGene:112937
GLCCI1	0.18677998	NCBIGene:113263
GLCE	0.57779383	NCBIGene:26035
GLDC	0.09555425	NCBIGene:2731
GLDN	0.21918136	NCBIGene:342035
GLE1	0.10608232	NCBIGene:2733
GLG1	0.73638634	NCBIGene:2734
GLI1	0.91759083	NCBIGene:2735
GLI2	0.99920715	NCBIGene:2736
GLI3	0.99951687	NCBIGene:2737
GLI4	0.10026206	NCBIGene:2738
GLIPR1	0.31875284	NCBIGene:11010
GLIPR1L1	0.04986538	NCBIGene:256710
GLIPR1L2	0.06041075	NCBIGene:144321
GLIPR2	0.08305569	NCBIGene:152007
GLIS1	0.10406674	NCBIGene:148979
GLIS2	0.8302503	NCBIGene:84662
GLIS3	0.193749	NCBIGene:169792
GLMN	0.10743509	NCBIGene:11146
GLMP	0.09963166	NCBIGene:112770
GLO1	0.05018407	NCBIGene:2739
GLOD4	0.06677945	NCBIGene:51031
GLP1R	0.77894693	NCBIGene:2740
GLP2R	0.18210079	NCBIGene:9340
GLRA1	0.11588876	NCBIGene:2741
GLRA3	0.08127296	NCBIGene:8001
GLRB	0.07011262	NCBIGene:2743
GLRX	0.05596482	NCBIGene:2745
GLRX2	0.08797546	NCBIGene:51022
GLRX3	0.13849717	NCBIGene:10539
GLRX5	0.1345517	NCBIGene:51218
GLS	0.95714707	NCBIGene:2744
GLS2	0.2112047	NCBIGene:27165
GLT1D1	0.05620544	NCBIGene:144423
GLT6D1	0.08038584	NCBIGene:360203
GLT8D1	0.06227462	NCBIGene:55830
GLT8D2	0.08133229	NCBIGene:83468
GLTP	0.07843386	NCBIGene:51228
GLTPD2	0.11365501	NCBIGene:388323
GLUD1	0.19375944	NCBIGene:2746
GLUL	0.2934605	NCBIGene:2752
GLYAT	0.08065948	NCBIGene:10249
GLYATL1	0.11068619	NCBIGene:92292
GLYATL2	0.09344303	NCBIGene:219970
GLYATL3	0.06684475	NCBIGene:389396
GLYCTK	0.11138126	NCBIGene:132158
GLYR1	0.52597745	NCBIGene:84656
GM2A	0.05456642	NCBIGene:2760
GMCL1	0.07393559	NCBIGene:64395
GMDS	0.54121278	NCBIGene:2762
GMEB1	0.57054224	NCBIGene:10691
GMEB2	0.62359094	NCBIGene:26205
GMFB	0.13699723	NCBIGene:2764
GMFG	0.08990838	NCBIGene:9535
GMIP	0.0884993	NCBIGene:51291
GML	0.07237948	NCBIGene:2765
GMNC	0.13736155	NCBIGene:647309
GMNN	0.56686467	NCBIGene:51053
GMPPA	0.08673097	NCBIGene:29926
GMPPB	0.34546735	NCBIGene:29925
GMPR	0.06219211	NCBIGene:2766
GMPR2	0.10627098	NCBIGene:51292
GMPS	0.99922407	NCBIGene:8833
GNA11	0.99843653	NCBIGene:2767
GNA12	0.82115758	NCBIGene:2768
GNA13	0.9798255	NCBIGene:10672
GNA14	0.79466207	NCBIGene:9630
GNA15	0.71298721	NCBIGene:2769
GNAI1	0.9997708	NCBIGene:2770
GNAI2	0.99721359	NCBIGene:2771
GNAI3	0.76266624	NCBIGene:2773
GNAL	0.99272018	NCBIGene:2774
GNAO1	0.99884758	NCBIGene:2775
GNAQ	0.99997562	NCBIGene:2776
GNAS	0.99352811	NCBIGene:2778
GNAT1	0.73616455	NCBIGene:2779
GNAT2	0.3336769	NCBIGene:2780
GNAT3	0.46147637	NCBIGene:346562
GNAZ	0.98342936	NCBIGene:2781
GNB1	0.99954092	NCBIGene:2782
GNB1L	0.07950244	NCBIGene:54584
GNB2	0.99402644	NCBIGene:2783
GNB3	0.12952362	NCBIGene:2784
GNB4	0.972299	NCBIGene:59345
GNB5	0.4722573	NCBIGene:10681
GNE	0.38556147	NCBIGene:10020
GNG10	0	NCBIGene:2790
GNG11	0.1925861	NCBIGene:2791
GNG12	0.78950756	NCBIGene:55970
GNG13	0.50117487	NCBIGene:51764
GNG2	0.97471677	NCBIGene:54331
GNG3	0.98978706	NCBIGene:2785
GNG4	0.56908568	NCBIGene:2786
GNG5	0.95462866	NCBIGene:2787
GNG7	0.53094156	NCBIGene:2788
GNG8	0.38651604	NCBIGene:94235
GNGT1	0.80673496	NCBIGene:2792
GNGT2	0.12413754	NCBIGene:2793
GNL1	0.61894156	NCBIGene:2794
GNL2	0.17787008	NCBIGene:29889
GNL3	0.10671356	NCBIGene:26354
GNLY	0.12729266	NCBIGene:10578
GNMT	0.08192501	NCBIGene:27232
GNPAT	0.09733544	NCBIGene:8443
GNPDA1	0.10833397	NCBIGene:10007
GNPDA2	0.15264608	NCBIGene:132789
GNPNAT1	0.09413454	NCBIGene:64841
GNPTAB	0.11187162	NCBIGene:79158
GNPTG	0.17216878	NCBIGene:84572
GNRH1	0.13182565	NCBIGene:2796
GNRH2	0.09914888	NCBIGene:2797
GNRHR	0.11652077	NCBIGene:2798
GNS	0.09658343	NCBIGene:2799
GOLGA1	0.1016411	NCBIGene:2800
GOLGA2	0.60282179	NCBIGene:2801
GOLGA3	0.39353701	NCBIGene:2802
GOLGA4	0.05116758	NCBIGene:2803
GOLGA5	0.17844276	NCBIGene:9950
GOLGA6A	0.12093932	NCBIGene:342096
GOLGA6B	0.12922335	NCBIGene:55889
GOLGA6C	0.11278901	NCBIGene:653641
GOLGA6D	0.11224131	NCBIGene:55889
GOLGA6L1	0.06116622	NCBIGene:283767
GOLGA6L10	0.15147686	NCBIGene:647042
GOLGA6L2	0.06945628	NCBIGene:283685
GOLGA6L4	0.13358346	NCBIGene:643707
GOLGA6L6	0.10496657	NCBIGene:727832
GOLGA7	0.37862423	NCBIGene:51125
GOLGA7B	0.11668086	NCBIGene:401647
GOLGA8A	0.11457732	NCBIGene:23015
GOLGA8B	0.1731137	NCBIGene:23015
GOLGA8F	0.0533619	NCBIGene:283768
GOLGA8G	0.0781418	NCBIGene:283768
GOLGA8H	0.07259936	NCBIGene:728498
GOLGA8J	0.05324482	NCBIGene:653073
GOLGA8K	0.13876551	NCBIGene:653125
GOLGA8M	0.22819914	NCBIGene:653720
GOLGA8N	0.06116622	NCBIGene:643699
GOLGA8O	0.06784734	NCBIGene:728047
GOLGA8Q	0.06483105	NCBIGene:727909
GOLGA8R	0	NCBIGene:101059918
GOLGA8S	0.05355484	NCBIGene:653061
GOLGA8T	0	NCBIGene:653075
GOLGB1	0.09733684	NCBIGene:2804
GOLIM4	0.05352046	NCBIGene:27333
GOLM1	0.05679791	NCBIGene:51280
GOLPH3	0.63586405	NCBIGene:64083
GOLPH3L	0.13992424	NCBIGene:55204
GOLT1A	0.04962678	NCBIGene:127845
GOLT1B	0.13736242	NCBIGene:51026
GON4L	0.3618177	NCBIGene:54856
GON7	0.13838641	NCBIGene:84520
GOPC	0.49611372	NCBIGene:57120
GORAB	0.10158096	NCBIGene:92344
GORASP1	0.50728576	NCBIGene:64689
GORASP2	0.75327089	NCBIGene:26003
GOSR1	0.1145674	NCBIGene:9527
GOSR2	0.14463197	NCBIGene:9570
GOT1	0.3400066	NCBIGene:2805
GOT1L1	0.07305567	NCBIGene:137362
GOT2	0.7395888	NCBIGene:2806
GP1BA	0.24436055	NCBIGene:2811
GP1BB	0.26362815	NCBIGene:2812
GP2	0.17569333	NCBIGene:2813
GP5	0.94304584	NCBIGene:2814
GP6	0.18518682	NCBIGene:51206
GP9	0.64821424	NCBIGene:2815
GPA33	0.097383	NCBIGene:10223
GPAA1	0.07641585	NCBIGene:8733
GPALPP1	0.05908617	NCBIGene:55425
GPAM	0.1178333	NCBIGene:57678
GPANK1	0.08139368	NCBIGene:7918
GPAT2	0.07821815	NCBIGene:150763
GPAT4	0.59083227	NCBIGene:137964
GPATCH1	0.07635253	NCBIGene:55094
GPATCH11	0.0525792	NCBIGene:253635
GPATCH2	0.10894243	NCBIGene:55105
GPATCH2L	0.22881012	NCBIGene:55668
GPATCH3	0.06601526	NCBIGene:63906
GPATCH4	0.08173379	NCBIGene:54865
GPATCH8	0.55104254	NCBIGene:23131
GPBAR1	0.20278912	NCBIGene:151306
GPBP1	0.48277843	NCBIGene:65056
GPBP1L1	0.10906547	NCBIGene:60313
GPC1	0.38889012	NCBIGene:2817
GPC2	0.4456897	NCBIGene:221914
GPC5	0.25099929	NCBIGene:2262
GPC6	0.67240263	NCBIGene:10082
GPCPD1	0.12732581	NCBIGene:56261
GPD1	0.10349799	NCBIGene:2819
GPD1L	0.15339015	NCBIGene:23171
GPD2	0.28303365	NCBIGene:2820
GPER1	0.15362525	NCBIGene:2852
GPHA2	0.06290774	NCBIGene:170589
GPHN	0.99756319	NCBIGene:10243
GPI	0.16136425	NCBIGene:2821
GPIHBP1	0.08452572	NCBIGene:338328
GPLD1	0.05776196	NCBIGene:2822
GPM6A	0.83962327	NCBIGene:2823
GPN1	0.14687572	NCBIGene:11321
GPN2	0.08489627	NCBIGene:54707
GPN3	0.05217835	NCBIGene:51184
GPNMB	0.24269489	NCBIGene:10457
GPR1	0.1220634	NCBIGene:2825
GPR107	0.12065739	NCBIGene:57720
GPR108	0.06180485	NCBIGene:56927
GPR12	0.47656791	NCBIGene:2835
GPR132	0.12691578	NCBIGene:29933
GPR135	0.25129505	NCBIGene:64582
GPR137	0.1314446	NCBIGene:56834
GPR137B	0.08141254	NCBIGene:7107
GPR137C	0.45108899	NCBIGene:283554
GPR139	0.23379165	NCBIGene:124274
GPR141	0.25794408	NCBIGene:353345
GPR142	0.08948704	NCBIGene:350383
GPR146	0.06946189	NCBIGene:115330
GPR148	0.08943928	NCBIGene:344561
GPR149	0.12645014	NCBIGene:344758
GPR15	0.18876508	NCBIGene:2838
GPR150	0.25125055	NCBIGene:285601
GPR151	0.23175335	NCBIGene:134391
GPR152	0.16759763	NCBIGene:390212
GPR153	0.1541308	NCBIGene:387509
GPR155	0.0935269	NCBIGene:151556
GPR156	0.08562604	NCBIGene:165829
GPR157	0.14905533	NCBIGene:80045
GPR158	0.33004673	NCBIGene:57512
GPR160	0.11068259	NCBIGene:26996
GPR161	0.10916869	NCBIGene:23432
GPR162	0.10760641	NCBIGene:27239
GPR17	0.29094838	NCBIGene:2840
GPR171	0.06917772	NCBIGene:29909
GPR176	0.25049313	NCBIGene:11245
GPR179	0.13299907	NCBIGene:440435
GPR18	0.22207374	NCBIGene:2841
GPR180	0.19746017	NCBIGene:160897
GPR182	0.12482738	NCBIGene:11318
GPR183	0.10080402	NCBIGene:1880
GPR19	0.15559782	NCBIGene:2842
GPR20	0.10662633	NCBIGene:2843
GPR21	0.12099883	NCBIGene:2844
GPR22	0.37102346	NCBIGene:2845
GPR25	0.12209449	NCBIGene:2848
GPR26	0.40470566	NCBIGene:2849
GPR27	0.55469529	NCBIGene:2850
GPR3	0.27817367	NCBIGene:2827
GPR31	0.15358065	NCBIGene:2853
GPR32	0.17641412	NCBIGene:2854
GPR33	0.17318506	NCBIGene:2856
GPR35	0.13848661	NCBIGene:2859
GPR37	0.50729748	NCBIGene:2861
GPR37L1	0.17790552	NCBIGene:9283
GPR39	0.24359932	NCBIGene:2863
GPR4	0.29139281	NCBIGene:2828
GPR42	0.10625191	NCBIGene:2865
GPR45	0.24414415	NCBIGene:11250
GPR52	0.11872711	NCBIGene:9293
GPR55	0.11308893	NCBIGene:9290
GPR6	0.52802081	NCBIGene:2830
GPR61	0.4964277	NCBIGene:83873
GPR62	0.49123505	NCBIGene:118442
GPR63	0.175083	NCBIGene:81491
GPR65	0.18351063	NCBIGene:8477
GPR68	0.50055094	NCBIGene:8111
GPR75	0.08760939	NCBIGene:10936
GPR78	0.09047155	NCBIGene:27201
GPR83	0.14696434	NCBIGene:10888
GPR84	0.17007528	NCBIGene:53831
GPR85	0.32098412	NCBIGene:54329
GPR87	0.08419579	NCBIGene:53836
GPR88	0.55604999	NCBIGene:54112
GPR89A	0.09237722	NCBIGene:653519
GPR89B	0.10807711	NCBIGene:653519
GPRC5A	0.10409583	NCBIGene:9052
GPRC5B	0.23700084	NCBIGene:51704
GPRC5C	0.08176904	NCBIGene:55890
GPRC5D	0.08399819	NCBIGene:55507
GPRC6A	0.27068552	NCBIGene:222545
GPRIN1	0.56719975	NCBIGene:114787
GPRIN2	0.07016721	NCBIGene:9721
GPRIN3	0.09408373	NCBIGene:285513
GPS1	0.5073029	NCBIGene:2873
GPS2	0.55471607	NCBIGene:2874
GPSM1	0.18099697	NCBIGene:26086
GPSM2	0.36957299	NCBIGene:29899
GPSM3	0.11948463	NCBIGene:63940
GPT	0.21529004	NCBIGene:2875
GPT2	0.15951513	NCBIGene:84706
GPX1	0.19767122	NCBIGene:2876
GPX2	0.11203768	NCBIGene:2877
GPX3	0.11253521	NCBIGene:2878
GPX4	0.05752875	NCBIGene:2879
GPX5	0.08272945	NCBIGene:2880
GPX6	0.05565257	NCBIGene:2882
GPX7	0.06227106	NCBIGene:2882
GPX8	0.07969293	NCBIGene:493869
GRAMD1A	0.268639	NCBIGene:57655
GRAMD1B	0.52041744	NCBIGene:57476
GRAMD1C	0.05572534	NCBIGene:54762
GRAMD2A	0.06247984	NCBIGene:196996
GRAMD2B	0.09994189	NCBIGene:65983
GRAMD4	0.51285156	NCBIGene:23151
GRAP	0.65216396	NCBIGene:10750
GRAP2	0.39002471	NCBIGene:9402
GRAPL	0.4561944	NCBIGene:400581
GRASP	0.84937822	NCBIGene:160622
GRB10	0.99651975	NCBIGene:2887
GRB14	0.50755716	NCBIGene:2888
GRB2	0.99951014	NCBIGene:2885
GRB7	0.85655415	NCBIGene:2886
GREB1	0.09607377	NCBIGene:9687
GREB1L	0.46737545	NCBIGene:80000
GREM1	0.95507383	NCBIGene:26585
GREM2	0.66788209	NCBIGene:64388
GRHL1	0.9577652	NCBIGene:29841
GRHL2	0.98684912	NCBIGene:79977
GRHL3	0.67991935	NCBIGene:57822
GRHPR	0.0793321	NCBIGene:9380
GRIA1	0.98076745	NCBIGene:2890
GRIA2	0.98732395	NCBIGene:2891
GRIA4	0.95051098	NCBIGene:2893
GRID1	0.65876867	NCBIGene:2894
GRID2	0.70524957	NCBIGene:2895
GRID2IP	0.07076121	NCBIGene:392862
GRIK1	0.10977905	NCBIGene:2897
GRIK2	0.84287152	NCBIGene:2898
GRIK3	0.74213717	NCBIGene:2899
GRIK4	0.61569372	NCBIGene:2900
GRIK5	0.9120344	NCBIGene:2901
GRIN1	0.9996229	NCBIGene:2902
GRIN2A	0.9981352	NCBIGene:2903
GRIN2B	0.99986181	NCBIGene:2904
GRIN2C	0.2245709	NCBIGene:2905
GRIN2D	0.82400765	NCBIGene:2906
GRIN3A	0.21574359	NCBIGene:116443
GRIN3B	0.06535499	NCBIGene:116444
GRINA	0.19643855	NCBIGene:2907
GRIP1	0.99144245	NCBIGene:10499
GRK1	0.16453239	NCBIGene:6011
GRK2	0.97602691	NCBIGene:156
GRK3	0.19789872	NCBIGene:157
GRK4	0.08316548	NCBIGene:2868
GRK5	0.94731101	NCBIGene:2869
GRK6	0.73779704	NCBIGene:2870
GRK7	0.23369999	NCBIGene:131890
GRM1	0.9983859	NCBIGene:2911
GRM2	0.84124108	NCBIGene:2912
GRM3	0.96189308	NCBIGene:2913
GRM4	0.99029266	NCBIGene:2914
GRM5	0.99934245	NCBIGene:2915
GRM6	0.3987939	NCBIGene:2916
GRM7	0.96668103	NCBIGene:2917
GRM8	0.47121069	NCBIGene:2918
GRN	0.15193227	NCBIGene:2896
GRP	0.52436258	NCBIGene:2922
GRPEL1	0.41172922	NCBIGene:80273
GRPEL2	0.17101717	NCBIGene:134266
GRSF1	0.06780969	NCBIGene:2926
GRTP1	0.07943659	NCBIGene:79774
GRWD1	0.21818178	NCBIGene:83743
GRXCR1	0.18082776	NCBIGene:389207
GRXCR2	0.25787178	NCBIGene:643226
GSAP	0.23844477	NCBIGene:54103
GSC	0.60597649	NCBIGene:145258
GSC2	0.12038093	NCBIGene:2928
GSDMA	0.09688678	NCBIGene:284110
GSDMB	0.1896517	NCBIGene:55876
GSDMC	0.0756655	NCBIGene:56169
GSDMD	0.08931315	NCBIGene:79792
GSDME	0.08573554	NCBIGene:1687
GSE1	0.22350573	NCBIGene:23199
GSG1	0.05664234	NCBIGene:22878
GSG1L	0.13243055	NCBIGene:146395
GSK3A	0.99987293	NCBIGene:2931
GSK3B	0.99999361	NCBIGene:2932
GSKIP	0.25598211	NCBIGene:51527
GSN	0.28047991	NCBIGene:2934
GSPT1	0.99051402	NCBIGene:2935
GSR	0.1424762	NCBIGene:2936
GSS	0.05408748	NCBIGene:5621
GSTA1	0.04809802	NCBIGene:2938
GSTA2	0.07644793	NCBIGene:2939
GSTA3	0.05168134	NCBIGene:2940
GSTA4	0.08062267	NCBIGene:2941
GSTA5	0.05633657	NCBIGene:221357
GSTCD	0.0714547	NCBIGene:79807
GSTK1	0.05127053	NCBIGene:373156
GSTM1	0.17077057	NCBIGene:2944
GSTM2	0.05369144	NCBIGene:2946
GSTM3	0.04919171	NCBIGene:2947
GSTM4	0.05495138	NCBIGene:2948
GSTM5	0	NCBIGene:2949
GSTO1	0.12099331	NCBIGene:9446
GSTO2	0.25226007	NCBIGene:119391
GSTP1	0.23206338	NCBIGene:2950
GSTT2	0.18012966	NCBIGene:2953
GSTT2B	0.1961772	NCBIGene:653689
GSTZ1	0.05467865	NCBIGene:2954
GSX1	0.48267198	NCBIGene:219409
GSX2	0.27281447	NCBIGene:170825
GTDC1	0.3244014	NCBIGene:79712
GTF2A1	0.85674442	NCBIGene:2957
GTF2A1L	0.04920118	NCBIGene:11036
GTF2A2	0.10685148	NCBIGene:2958
GTF2B	0.96522851	NCBIGene:2959
GTF2E1	0.78600972	NCBIGene:2960
GTF2E2	0.10381521	NCBIGene:2961
GTF2F1	0.70319874	NCBIGene:2962
GTF2F2	0.53456176	NCBIGene:2963
GTF2H1	0.98315611	NCBIGene:2965
GTF2H2	0.05320368	NCBIGene:2966
GTF2H2C	0.16980443	NCBIGene:728340
GTF2H3	0.24130298	NCBIGene:2967
GTF2H4	0.08048607	NCBIGene:2968
GTF2H5	0.08131488	NCBIGene:404672
GTF2I	0.98875838	NCBIGene:2969
GTF2IRD1	0.95009911	NCBIGene:9569
GTF2IRD2	0.11209636	NCBIGene:84163
GTF2IRD2B	0.11128514	NCBIGene:389524
GTF3A	0.11430943	NCBIGene:2971
GTF3C1	0.7916419	NCBIGene:2975
GTF3C2	0.84447357	NCBIGene:2976
GTF3C3	0.18284026	NCBIGene:9330
GTF3C4	0.10568096	NCBIGene:9329
GTF3C5	0.12071503	NCBIGene:9328
GTF3C6	0.06572445	NCBIGene:112495
GTPBP1	0.75322997	NCBIGene:9567
GTPBP10	0.0641792	NCBIGene:85865
GTPBP2	0.90196941	NCBIGene:54676
GTPBP3	0.09174628	NCBIGene:84705
GTPBP4	0.8602311	NCBIGene:23560
GTPBP8	0.07039146	NCBIGene:29083
GTSE1	0.08827968	NCBIGene:51512
GTSF1	0.08241284	NCBIGene:121355
GTSF1L	0.07757289	NCBIGene:149699
GUCA1A	0.0662144	NCBIGene:2978
GUCA1B	0.06256015	NCBIGene:2979
GUCA1C	0.06722079	NCBIGene:9626
GUCA2A	0.07675887	NCBIGene:2980
GUCA2B	0.08315093	NCBIGene:2981
GUCD1	0.10156447	NCBIGene:83606
GUCY1A1	0.15887117	NCBIGene:2982
GUCY1A2	0.48405973	NCBIGene:2977
GUCY1B1	0.4270039	NCBIGene:2983
GUCY2C	0.31029732	NCBIGene:2984
GUCY2D	0.18443667	NCBIGene:3000
GUF1	0.06824589	NCBIGene:60558
GUK1	0.15880317	NCBIGene:2987
GULP1	0.22218221	NCBIGene:51454
GUSB	0.07688595	NCBIGene:2990
GVQW1	0.06116622	NCBIGene:101362076
GXYLT1	0.50098771	NCBIGene:283464
GXYLT2	0.17029884	NCBIGene:727936
GYG1	0.20613265	NCBIGene:2992
GYPA	0.05991285	NCBIGene:2993
GYPB	0.054898	NCBIGene:2994
GYPC	0.10369868	NCBIGene:2995
GYPE	0.06797631	NCBIGene:2996
GYS1	0.47687255	NCBIGene:2997
GYS2	0.35850196	NCBIGene:2998
GZF1	0.10415088	NCBIGene:64412
GZMA	0.06893639	NCBIGene:3001
GZMB	0.1996899	NCBIGene:3002
GZMH	0.0764363	NCBIGene:2999
GZMK	0.08367734	NCBIGene:3003
GZMM	0.07378084	NCBIGene:3004
H1F0	0.168458	NCBIGene:3005
H1FNT	0.09755878	NCBIGene:341567
H1FOO	0.08469061	NCBIGene:132243
H1FX	0.10403925	NCBIGene:8971
H2AFJ	0.3290193	NCBIGene:55766
H2AFV	0.96260871	NCBIGene:94239
H2AFX	0.99778826	NCBIGene:3014
H2AFY	0.85515575	NCBIGene:9555
H2AFY2	0.95099151	NCBIGene:55506
H2AFZ	0.99993451	NCBIGene:3015
H3F3A	0.99971493	NCBIGene:3020
H3F3B	0.99609293	NCBIGene:3021
H3F3C	0.74793782	NCBIGene:440093
H6PD	0.12737333	NCBIGene:9563
HAAO	0.08402044	NCBIGene:23498
HABP2	0.49565139	NCBIGene:3026
HABP4	0.07347979	NCBIGene:22927
HACD1	0.10971878	NCBIGene:9200
HACD2	0.4601803	NCBIGene:201562
HACD3	0.26164527	NCBIGene:51495
HACD4	0.05211069	NCBIGene:401494
HACE1	0.11378888	NCBIGene:57531
HACL1	0.1087453	NCBIGene:26061
HADH	0.10180645	NCBIGene:3030
HADHA	0.05685135	NCBIGene:3030
HADHB	0.08225353	NCBIGene:3032
HAGH	0.0746753	NCBIGene:3029
HAGHL	0.08742465	NCBIGene:84264
HAL	0.09347186	NCBIGene:3034
HAMP	0.24344831	NCBIGene:57817
HAND1	0.83927286	NCBIGene:9421
HAND2	0.99678146	NCBIGene:9464
HAO1	0.06072292	NCBIGene:54363
HAO2	0.10518708	NCBIGene:51179
HAP1	0.17748743	NCBIGene:328
HAPLN1	0.7112907	NCBIGene:1404
HAPLN2	0.19510636	NCBIGene:60484
HAPLN3	0.07277111	NCBIGene:145864
HAPLN4	0.12250651	NCBIGene:404037
HARBI1	0.07222654	NCBIGene:283254
HARS	0.20194918	NCBIGene:3035
HARS2	0.0747069	NCBIGene:23438
HAS1	0.54142301	NCBIGene:3036
HAS2	0.77035618	NCBIGene:3037
HAS3	0.61506296	NCBIGene:3038
HASPIN	0.10727645	NCBIGene:83903
HAT1	0.58223564	NCBIGene:8520
HAUS1	0.07994034	NCBIGene:115106
HAUS2	0.07143146	NCBIGene:55142
HAUS3	0.07402907	NCBIGene:79441
HAUS4	0.07275982	NCBIGene:54930
HAUS5	0.08054445	NCBIGene:23354
HAUS6	0.05936725	NCBIGene:54801
HAUS8	0.06063288	NCBIGene:93323
HAVCR1	0.07015307	NCBIGene:26762
HAVCR2	0.09943559	NCBIGene:84868
HAX1	0.67767188	NCBIGene:10456
HBA1	0.19379974	NCBIGene:3039
HBA2	0.11558741	NCBIGene:3040
HBB	0.33451173	NCBIGene:3043
HBD	0.15591065	NCBIGene:3045
HBE1	0.13622516	NCBIGene:3046
HBEGF	0.93815406	NCBIGene:1839
HBG1	0.20020615	NCBIGene:3047
HBG2	0.33063201	NCBIGene:3048
HBM	0.15995087	NCBIGene:4041
HBP1	0.78639733	NCBIGene:26959
HBQ1	0.09301633	NCBIGene:3049
HBS1L	0.22266245	NCBIGene:10767
HBZ	0.61278463	NCBIGene:3050
HCAR1	0.10458367	NCBIGene:27198
HCAR2	0.25080786	NCBIGene:338442
HCAR3	0.48343048	NCBIGene:8843
HCFC1R1	0.06390039	NCBIGene:54985
HCFC2	0.87436936	NCBIGene:29915
HCK	0.97400728	NCBIGene:3055
HCLS1	0.11897682	NCBIGene:3059
HCN1	0.92433831	NCBIGene:348980
HCN2	0.87938131	NCBIGene:610
HCN3	0.18632081	NCBIGene:57657
HCN4	0.94545844	NCBIGene:10021
HCRT	0.22242494	NCBIGene:3060
HCRTR1	0.20384631	NCBIGene:3061
HCRTR2	0.16414194	NCBIGene:3062
HCST	0.06799514	NCBIGene:10559
HDAC1	0.99982841	NCBIGene:3065
HDAC10	0.23791376	NCBIGene:83933
HDAC11	0.51033517	NCBIGene:79885
HDAC2	0.99941218	NCBIGene:3066
HDAC3	0.99944496	NCBIGene:8841
HDAC4	0.99920882	NCBIGene:9759
HDAC5	0.99841839	NCBIGene:10014
HDAC7	0.99876818	NCBIGene:9734
HDAC9	0.99982053	NCBIGene:9734
HDC	0.40541554	NCBIGene:3067
HDDC2	0.06115572	NCBIGene:51020
HDDC3	0.05198379	NCBIGene:374659
HDGF	0.23331168	NCBIGene:3068
HDGFL1	0.0667823	NCBIGene:154150
HDGFL2	0.52926472	NCBIGene:84717
HDGFL3	0.60248795	NCBIGene:50810
HDHD2	0.10402526	NCBIGene:84064
HDHD3	0.08798503	NCBIGene:81932
HDHD5	0.16471189	NCBIGene:27440
HDLBP	0.94214301	NCBIGene:3069
HEATR1	0.71688545	NCBIGene:55127
HEATR3	0.06811792	NCBIGene:55027
HEATR4	0.16909467	NCBIGene:399671
HEATR5A	0.15359598	NCBIGene:25938
HEATR5B	0.14311414	NCBIGene:54497
HEATR6	0.08626519	NCBIGene:63897
HEATR9	0.06692729	NCBIGene:256957
HEBP1	0.07152844	NCBIGene:4780
HEBP2	0.0565995	NCBIGene:23593
HECA	0.28311536	NCBIGene:51696
HECTD1	0.93408277	NCBIGene:25831
HECTD2	0.79785673	NCBIGene:143279
HECTD3	0.12587946	NCBIGene:79654
HECTD4	0.686223	NCBIGene:283450
HECW1	0.96694566	NCBIGene:23072
HECW2	0.69452994	NCBIGene:57520
HEG1	0.13301121	NCBIGene:57493
HELB	0.28448794	NCBIGene:92797
HELLS	0.98618303	NCBIGene:3070
HELQ	0.41945324	NCBIGene:113510
HELT	0.41711815	NCBIGene:391723
HELZ	0.74801638	NCBIGene:9931
HELZ2	0.22381349	NCBIGene:85441
HEMGN	0.21845095	NCBIGene:55363
HEMK1	0.05552728	NCBIGene:51409
HENMT1	0.13128077	NCBIGene:113802
HEPACAM	0.47373832	NCBIGene:220296
HEPACAM2	0.17014375	NCBIGene:253012
HEPHL1	0.11858627	NCBIGene:341208
HEPN1	0.08750097	NCBIGene:220296
HERC1	0.97409249	NCBIGene:8925
HERC2	0.86890826	NCBIGene:8924
HERC3	0.57282261	NCBIGene:8916
HERC4	0.79541545	NCBIGene:26091
